brand,screen_size,harddisk,cpu,OS,price,integer_ram
Dell,14.0,256.0,Intel,Win,1011.25,32.0
Dell,15.6,512.0,Ryzen,Win,2128.99,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,512.0,Intel,Win,807.99,16.0
Dell,14.0,256.0,Intel,Win,1011.25,32.0
Dell,15.6,4000.0,Intel,Win,1324.31,64.0
Dell,15.6,256.0,Intel,Win,844.58,8.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,736.85,64.0
Dell,15.6,512.0,Intel,Win,1574.99,4.0
Dell,15.6,4000.0,Intel,Win,1031.24,64.0
Dell,15.6,1000.0,Intel,Win,1860.99,16.0
Dell,15.6,2000.0,Intel,Win,1993.99,64.0
Dell,14.0,1000.0,Intel,Win,969.99,16.0
Dell,15.6,1000.0,Intel,Win,931.3,8.0
Dell,15.6,1000.0,Intel,Win,820.99,32.0
Dell,15.6,2000.0,Intel,Win,977.47,8.0
Dell,15.6,2000.0,Intel,Win,742.99,32.0
Dell,13.3,1000.0,Intel,Win,803.99,8.0
Dell,15.6,8000.0,Intel,Win,2020.26,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,1000.0,Intel,Win,1091.99,32.0
Dell,14.0,1000.0,Intel,Win,1229.99,16.0
Dell,15.6,512.0,Intel,Win,2446.99,32.0
Dell,14.0,256.0,Intel,Win,3458.99,16.0
Dell,15.6,1000.0,Intel,Win,2439.99,16.0
Dell,15.6,2000.0,Intel,Win,877.88,64.0
Dell,15.6,512.0,Intel,Win,1672.99,16.0
Dell,15.6,1000.0,Intel,Win,953.82,16.0
Dell,13.3,2000.0,Intel,Win,880.99,16.0
Dell,15.6,512.0,Intel,Win,776.54,64.0
Dell,16.0,2000.0,Intel,Win,1419.99,48.0
Dell,15.6,2000.0,Intel,Win,1132.87,64.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,256.0,Intel,Win,764.99,16.0
Dell,13.3,256.0,Intel,Win,839.99,16.0
Dell,15.6,128.0,Intel,Win,878.37,16.0
Dell,15.6,2000.0,Intel,Win,876.99,64.0
Dell,15.6,1000.0,Intel,Win,2439.99,16.0
Dell,15.6,8000.0,Intel,Win,3021.99,64.0
Dell,15.6,256.0,Intel,Win,1655.99,8.0
Dell,15.6,1000.0,Intel,Win,810.28,64.0
Dell,15.6,512.0,Intel,Win,600.68,8.0
Dell,15.6,512.0,Intel,Win,915.52,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,512.0,Intel,Win,716.83,64.0
Dell,15.6,4000.0,Intel,Win,2126.99,64.0
Dell,15.6,256.0,Intel,Win,1605.99,32.0
Dell,15.6,4000.0,Intel,Win,1180.17,16.0
Dell,15.6,512.0,Intel,Win,1102.99,16.0
Dell,15.6,512.0,Intel,Win,658.99,8.0
Dell,15.6,4000.0,Intel,Win,1324.31,64.0
Dell,15.6,512.0,Intel,Win,700.58,32.0
Dell,15.6,512.0,Intel,Win,1703.99,32.0
Dell,13.3,1000.0,Intel,Win,834.99,16.0
Dell,14.0,256.0,Ryzen,Win,602.47,12.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,613.99,16.0
Dell,13.3,256.0,Intel,Win,595.99,8.0
Dell,15.6,2000.0,Intel,Win,1032.65,32.0
Dell,15.6,256.0,Intel,Win,878.37,16.0
Dell,14.0,1000.0,Intel,Win,840.99,16.0
Dell,14.0,512.0,Intel,Win,801.99,16.0
Dell,14.0,2000.0,Intel,Win,886.99,16.0
Dell,14.0,256.0,Intel,Win,1122.99,8.0
Dell,14.0,512.0,Intel,Win,1179.99,16.0
Dell,15.6,8000.0,Intel,Win,1925.66,32.0
Dell,15.6,256.0,Intel,Win,614.4,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,256.0,Intel,Win,765.75,8.0
Dell,13.3,256.0,Intel,Win,739.99,8.0
Dell,13.3,512.0,Intel,Win,900.89,16.0
Dell,15.6,256.0,Intel,Win,916.66,32.0
Dell,15.6,512.0,Intel,Win,923.99,16.0
Dell,15.6,512.0,Intel,Win,921.16,16.0
Dell,15.6,256.0,Intel,Win,844.58,16.0
Hp,15.6,512.0,Intel,Win,1049.0,16.0
Dell,15.6,512.0,Intel,Win,688.99,32.0
Dell,15.6,4000.0,Intel,Win,2005.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,775.99,64.0
Dell,14.0,2000.0,Intel,Win,880.99,16.0
Dell,15.6,512.0,Intel,Win,2860.99,32.0
Dell,13.3,256.0,Intel,Win,576.99,8.0
Dell,15.6,512.0,Intel,Win,891.88,4.0
Dell,15.6,2000.0,Intel,Win,755.61,16.0
Dell,15.6,2000.0,Intel,Win,877.99,32.0
Dell,15.6,8000.0,Intel,Win,4000.07,16.0
Dell,15.6,256.0,Intel,Win,735.99,64.0
Dell,17.0,512.0,Intel,Win,2501.99,16.0
Dell,15.6,2000.0,Intel,Win,876.99,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,16.0,1.0,Intel,Win,1459.0,16.0
Dell,13.3,512.0,Intel,Win,730.99,16.0
Dell,15.6,128.0,Intel,Win,735.99,64.0
Dell,15.6,8000.0,Intel,Win,1933.99,64.0
Dell,15.6,256.0,Intel,Win,2407.99,32.0
Dell,15.6,1000.0,Intel,Win,1941.99,64.0
Dell,15.6,1000.0,Intel,Win,2030.99,64.0
Dell,15.6,2000.0,Intel,Win,1038.28,32.0
Dell,15.6,2000.0,Intel,Win,2389.13,64.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,2000.0,Intel,Win,865.7,64.0
Dell,15.6,2000.0,Intel,Win,994.35,16.0
Dell,14.0,2000.0,Intel,Win,1552.99,32.0
Dell,15.6,128.0,Intel,Win,660.99,32.0
Dell,15.6,1000.0,Intel,Win,758.99,64.0
Dell,15.6,2000.0,Intel,Win,754.99,16.0
Dell,15.6,500.0,Intel,Win,618.99,16.0
Dell,15.6,1000.0,Intel,Win,790.99,16.0
Dell,14.0,256.0,Intel,Win,764.99,16.0
Dell,14.0,1000.0,Intel,Win,840.99,8.0
Dell,15.6,512.0,Intel,Win,773.99,32.0
Dell,15.6,512.0,Intel,Win,648.11,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,512.0,Intel,Win,1574.99,4.0
Dell,14.0,512.0,Intel,Win,3820.99,32.0
Dell,14.0,256.0,Intel,Win,841.99,32.0
Dell,14.0,256.0,Intel,Win,1751.99,16.0
Dell,15.6,4000.0,Intel,Win,3042.79,16.0
Dell,15.6,512.0,Celeron,Win,889.99,12.0
Lenovo,14.0,4.0,Intel,Win,1559.0,16.0
Dell,15.6,512.0,Intel,Win,988.99,16.0
Dell,14.0,128.0,Intel,Win,764.99,16.0
Dell,14.0,512.0,Intel,Win,807.99,16.0
Dell,13.3,512.0,Intel,Win,863.99,8.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,1053.99,32.0
Dell,15.6,2000.0,Intel,Win,813.99,64.0
Dell,15.6,2000.0,Intel,Win,1138.5,64.0
Dell,15.6,512.0,Intel,Win,915.52,16.0
Dell,15.6,2000.0,Intel,Win,784.64,32.0
Dell,15.6,2000.0,Intel,Win,1720.99,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,1672.99,16.0
Lenovo,15.6,2.0,Intel,Win,729.99,8.0
Dell,14.0,1000.0,Intel,Win,1153.14,64.0
Dell,13.4,256.0,Intel,Win,1225.99,8.0
Dell,15.6,2000.0,Intel,Win,977.47,8.0
Dell,15.6,128.0,Intel,Win,619.99,8.0
Dell,14.0,1000.0,Intel,Win,922.99,32.0
Dell,15.6,512.0,Ryzen,Win,1556.1,32.0
Lenovo,14.0,1.0,Intel,Win,1259.0,16.0
Dell,15.6,128.0,Intel,Win,1563.99,4.0
Dell,15.6,1000.0,Intel,Win,2488.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Acer,15.6,2.0,Intel,Win,759.99,4.0
Lenovo,16.0,4.0,Intel,Win,2879.0,16.0
Dell,16.0,1.0,Intel,Win,1439.0,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,613.99,32.0
Dell,14.0,512.0,Intel,Win,1305.99,16.0
Dell,15.6,512.0,Intel,Win,1373.99,8.0
Dell,15.6,2000.0,Intel,Win,1865.99,32.0
Dell,15.6,512.0,Intel,Win,1763.99,16.0
Dell,15.6,256.0,Intel,Win,1725.99,32.0
Dell,15.6,512.0,Intel,Win,1885.99,64.0
Dell,14.0,256.0,Intel,Win,1751.99,16.0
Dell,13.3,256.0,Intel,Win,1367.45,16.0
Dell,17.0,1000.0,Intel,Win,2253.72,16.0
Dell,17.3,512.0,Intel,Win,1951.52,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Intel,Win,2945.99,16.0
Dell,13.3,256.0,Intel,Win,991.99,16.0
Dell,16.0,1000.0,Intel,Win,2807.93,16.0
Lenovo,16.0,1.0,Intel,Win,2132.97,31.99
Dell,14.0,512.0,Intel,Win,699.99,16.0
Dell,14.0,256.0,Intel,Win,2291.99,32.0
Dell,18.0,2000.0,Intel,Win,2640.17,32.0
Dell,15.6,2000.0,Intel,Win,1971.99,16.0
Dell,15.6,8000.0,Intel,Win,1887.38,16.0
Dell,15.6,512.0,Intel,Win,764.4,64.0
Dell,15.6,256.0,Intel,Win,691.99,4.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Celeron,Win,890.37,12.0
Dell,15.6,256.0,Celeron,Win,852.99,12.0
Dell,15.6,1000.0,Intel,Win,3335.99,64.0
Dell,14.0,128.0,Intel,Win,765.75,8.0
Dell,15.6,512.0,Intel,Win,773.99,32.0
Dell,15.6,512.0,Intel,Win,1710.99,16.0
Dell,18.0,2000.0,Intel,Win,2321.99,32.0
Dell,13.4,512.0,Intel,Win,1720.95,32.0
Dell,16.0,512.0,Intel,Win,888.99,8.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Hp,15.6,512.0,Intel,Win,479.99,8.0
Dell,15.6,1000.0,Intel,Win,992.1,32.0
Dell,15.6,1000.0,Intel,Win,1086.71,64.0
Dell,15.6,2000.0,Intel,Win,618.15,8.0
Dell,15.6,1000.0,Intel,Win,1702.99,32.0
Hp,15.6,1.0,Intel,Win,959.0,32.0
Dell,15.6,128.0,Intel,Win,1529.99,8.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Lenovo,13.3,2.0,Intel,Win,1079.0,16.0
Dell,18.0,2000.0,Intel,Win,2640.17,32.0
Dell,15.6,2000.0,Intel,Win,735.59,32.0
Dell,18.0,512.0,Intel,Win,3163.36,16.0
Dell,15.6,512.0,Intel,Win,1764.99,32.0
Dell,15.6,4000.0,Intel,Win,2912.99,64.0
Dell,14.0,512.0,Intel,Win,1179.99,16.0
Dell,15.6,500.0,Intel,Win,721.83,64.0
Dell,15.6,512.0,Intel,Win,641.86,32.0
Dell,15.6,4000.0,Intel,Win,1958.99,16.0
Dell,15.6,1000.0,Intel,Win,2437.64,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,2.0,Intel,Win,1209.99,64.0
Dell,15.6,2000.0,Intel,Win,796.78,32.0
Dell,15.6,2000.0,Intel,Win,2433.27,16.0
Dell,15.6,8000.0,Intel,Win,3132.99,64.0
Dell,15.6,1000.0,Intel,Win,3175.75,64.0
Dell,17.3,512.0,Intel,Win,2815.3,32.0
Dell,15.6,2000.0,Intel,Win,3111.99,32.0
Dell,13.3,512.0,Intel,Win,900.89,16.0
Dell,13.3,512.0,Intel,Win,1621.99,32.0
Dell,15.6,512.0,Intel,Win,780.99,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,1620.99,16.0
Dell,15.6,256.0,Intel,Win,594.99,8.0
Dell,15.6,1000.0,Intel,Win,790.99,16.0
Dell,14.0,256.0,Intel,Win,1015.99,32.0
Dell,14.0,1000.0,Intel,Win,2104.92,16.0
Dell,14.0,128.0,Intel,Win,777.02,4.0
Dell,18.0,1000.0,Ryzen,Win,2954.63,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,1000.0,Intel,Win,683.99,32.0
Dell,15.6,1000.0,Intel,Win,703.99,16.0
Dell,15.6,256.0,Intel,Win,1077.99,16.0
Dell,15.6,4000.0,Intel,Win,1218.46,32.0
Dell,14.0,512.0,Intel,Win,1058.99,32.0
Dell,15.6,1000.0,Ryzen,Win,1679.99,16.0
Dell,15.6,1000.0,Intel,Win,2436.99,16.0
Dell,13.3,512.0,Intel,Win,1194.99,16.0
Dell,14.0,512.0,Intel,Win,1621.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,2000.0,Intel,Win,999.99,16.0
Dell,15.6,512.0,Intel,Win,1102.99,8.0
Dell,13.3,512.0,Intel,Win,934.67,16.0
Dell,15.6,2000.0,Intel,Win,754.99,16.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,512.0,Intel,Win,1314.99,32.0
Hp,15.6,1.0,Intel,Win,809.0,32.0
Dell,15.6,1000.0,Intel,Win,776.99,16.0
Dell,14.0,1000.0,Intel,Win,2103.99,16.0
Dell,16.0,2000.0,Intel,Win,2959.99,64.0
Dell,14.0,256.0,Intel,Win,1316.99,16.0
Dell,16.0,512.0,Ryzen,Win,3007.99,16.0
Lenovo,14.0,2.0,Intel,Win,1229.0,16.0
Lenovo,13.3,512.0,Ryzen,Win,799.99,16.0
Dell,17.0,512.0,Intel,Win,2815.3,64.0
Dell,16.0,512.0,Intel,Win,1161.11,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,822.99,16.0
Dell,16.0,4000.0,Intel,Win,3946.44,64.0
Dell,14.0,256.0,Intel,Win,2550.99,16.0
Hp,15.6,1.0,Intel,Win,729.0,16.0
Dell,15.6,512.0,Intel,Win,981.99,16.0
Dell,15.6,4000.0,Intel,Win,3447.23,64.0
Dell,15.6,512.0,Intel,Win,1799.09,64.0
Dell,18.0,1000.0,Intel,Win,2713.81,64.0
Dell,15.6,256.0,Intel,Win,689.33,64.0
Dell,15.6,512.0,Intel,Win,2572.05,16.0
Dell,15.6,4000.0,Intel,Win,2622.99,64.0
Dell,14.0,1000.0,Intel,Win,1265.99,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,256.0,Intel,Win,3415.99,16.0
Dell,15.6,1000.0,Intel,Win,731.83,32.0
Dell,15.6,1000.0,Intel,Win,936.93,8.0
Dell,14.0,256.0,Intel,Win,1130.99,16.0
Dell,15.6,1000.0,Intel,Win,1046.99,32.0
Dell,16.0,2000.0,Intel,Win,3854.66,32.0
Dell,15.6,4000.0,Intel,Win,2102.99,32.0
Dell,16.0,1000.0,Intel,Win,3757.54,32.0
Dell,16.0,512.0,Intel,Win,1210.99,16.0
Dell,15.6,256.0,Celeron,Win,853.82,12.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,861.48,8.0
Dell,15.6,4000.0,Intel,Win,2053.99,16.0
Dell,14.0,1000.0,Intel,Win,1275.99,32.0
Dell,15.6,2000.0,Intel,Win,1132.87,64.0
Dell,13.3,256.0,Intel,Win,821.99,16.0
Dell,15.6,256.0,Intel,Win,2354.99,16.0
Dell,15.6,2000.0,Intel,Win,2388.99,64.0
Dell,15.6,1.0,Ryzen,Win,1259.0,32.0
Dell,16.0,1000.0,Intel,Win,1310.99,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,512.0,Intel,Win,943.69,16.0
Dell,15.6,1000.0,Intel,Win,967.99,16.0
Msi,15.6,2.0,Intel,Win,1589.0,48.0
Dell,15.6,1000.0,Intel,Win,931.3,8.0
Acer,15.6,1.0,Intel,Win,1559.0,32.0
Msi,17.3,1.0,Intel,Win,1849.0,64.0
Dell,16.0,2000.0,Intel,Win,3854.66,32.0
Dell,15.6,1000.0,Intel,Win,1909.99,32.0
Dell,14.0,128.0,Intel,Win,968.99,4.0
Dell,17.3,1000.0,Intel,Win,2700.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,3287.15,64.0
Lenovo,13.3,512.0,Intel,Win,949.0,16.0
Lenovo,16.0,512.0,Intel,Win,1199.99,16.0
Dell,13.4,1000.0,Intel,Win,1494.62,16.0
Dell,17.0,1000.0,Intel,Win,3415.99,64.0
Dell,18.0,1000.0,Intel,Win,2478.32,32.0
Dell,15.6,4000.0,Intel,Win,2629.99,64.0
Dell,15.6,512.0,Intel,Win,1715.99,16.0
Dell,15.6,1000.0,Intel,Win,1830.99,64.0
Dell,15.6,2000.0,Intel,Win,743.09,32.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,14.0,512.0,Intel,Win,807.99,16.0
Dell,15.6,1000.0,Intel,Win,1661.99,16.0
Dell,15.6,1000.0,Intel,Win,703.99,16.0
Dell,15.6,256.0,Intel,Win,691.99,4.0
Dell,15.6,8000.0,Intel,Win,4398.99,32.0
Dell,15.6,256.0,Intel,Win,864.99,16.0
Dell,13.4,512.0,Intel,Win,1495.99,32.0
Lenovo,16.0,1.0,Intel,Win,2459.0,48.0
Dell,15.6,2000.0,Intel,Win,1032.65,32.0
Dell,14.0,1000.0,Intel,Win,3869.99,32.0
Dell,13.3,256.0,Intel,Win,899.99,16.0
Dell,14.0,1000.0,Intel,Win,840.99,8.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,17.3,1000.0,Intel,Win,2410.99,16.0
Lenovo,15.6,4.0,Intel,Win,1409.0,12.0
Dell,15.6,2.0,Ryzen,Win,1469.0,64.0
Dell,17.0,1000.0,Intel,Win,2815.3,32.0
Dell,14.0,512.0,Intel,Win,1552.3,16.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Dell,15.6,4000.0,Intel,Win,1185.79,16.0
Dell,15.6,512.0,Intel,Win,776.54,64.0
Dell,15.6,512.0,Intel,Win,1666.65,16.0
Dell,15.6,2000.0,Intel,Win,767.11,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,1000.0,Intel,Win,690.58,8.0
Dell,15.6,4000.0,Intel,Win,1950.99,16.0
Dell,15.6,1000.0,Intel,Win,619.99,16.0
Acer,17.3,4.0,Ryzen,Win,2049.0,64.0
Dell,14.0,2000.0,Intel,Win,886.99,16.0
Dell,15.6,512.0,Intel,Win,699.99,32.0
Dell,15.6,4000.0,Intel,Win,1318.68,64.0
Dell,14.0,1000.0,Intel,Win,1267.99,16.0
Dell,15.6,4000.0,Intel,Win,3329.94,32.0
Dell,15.6,128.0,Intel,Win,608.33,4.0
Dell,14.0,256.0,Intel,Win,708.99,16.0
Dell,14.0,1000.0,Intel,Win,1424.99,16.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,500.0,Intel,Win,599.44,8.0
Dell,15.6,4000.0,Intel,Win,955.99,32.0
Dell,14.0,1000.0,Intel,Win,1155.99,16.0
Dell,15.6,6000.0,Intel,Win,1670.99,16.0
Dell,15.6,256.0,Intel,Win,2366.99,16.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,14.0,128.0,Intel,Win,1078.99,4.0
Dell,15.0,512.0,Intel,Win,1046.99,16.0
Dell,13.3,256.0,Intel,Win,683.99,16.0
Dell,14.0,512.0,Intel,Win,1125.99,32.0
Dell,15.6,2000.0,Intel,Win,714.99,16.0
Dell,17.3,1000.0,Intel,Win,3176.99,32.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,512.0,Intel,Win,2126.99,16.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Dell,15.6,512.0,Intel,Win,1584.99,8.0
Dell,15.6,512.0,Intel,Win,921.99,8.0
Dell,15.6,256.0,Intel,Win,719.99,16.0
Dell,15.6,512.0,Intel,Win,2877.06,64.0
Dell,15.6,2000.0,Intel,Win,821.99,64.0
Dell,15.6,512.0,Intel,Win,660.99,16.0
Dell,18.0,1000.0,Intel,Win,2675.28,32.0
Dell,16.0,512.0,Intel,Win,1989.85,32.0
Dell,18.0,512.0,Intel,Win,2244.54,16.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,4000.0,Intel,Win,2109.99,32.0
Dell,15.6,2000.0,Intel,Win,1761.99,32.0
Dell,14.0,2000.0,Intel,Win,1283.99,16.0
Dell,15.6,2000.0,Intel,Win,877.99,32.0
Dell,14.0,512.0,Intel,Win,1231.99,32.0
Dell,15.6,512.0,Intel,Win,647.99,8.0
Dell,16.0,2.0,Intel,Win,1479.0,16.0
Dell,14.0,1000.0,Intel,Win,1305.17,16.0
Dell,16.0,256.0,Intel,Win,739.99,12.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,13.3,256.0,Intel,Win,821.99,16.0
Dell,14.0,1000.0,Intel,Win,2033.26,32.0
Asus,17.3,1.0,Ryzen,Win,1139.0,24.0
Lg,16.0,8.0,Intel,Win,2489.99,32.0
Dell,14.0,1000.0,Intel,Win,1305.17,16.0
Dell,16.0,1000.0,Intel,Win,2400.99,32.0
Dell,15.6,2000.0,Ryzen,Win,2255.92,32.0
Dell,15.6,1000.0,Intel,Win,1409.99,16.0
Dell,17.3,1000.0,Intel,Win,3196.99,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,14.0,128.0,Intel,Win,2211.99,4.0
Dell,15.6,512.0,Intel,Win,1059.67,64.0
Dell,15.6,512.0,Intel,Win,942.99,16.0
Dell,15.6,256.0,Intel,Win,2535.99,64.0
Dell,15.6,4000.0,Intel,Win,956.49,32.0
Dell,14.0,128.0,Intel,Win,777.02,4.0
Dell,14.0,256.0,Intel,Win,1014.99,16.0
Dell,14.0,256.0,Intel,Win,1015.99,32.0
Dell,15.6,512.0,Intel,Win,953.82,32.0
Dell,15.6,2000.0,Intel,Win,635.67,16.0
Dell,15.6,256.0,Intel,Win,1077.99,8.0
Hp,15.6,1000.0,Intel,Win,999.99,64.0
Dell,16.0,1000.0,Intel,Win,899.99,32.0
Rokc,15.6,1000.0,Intel,Win,639.99,20.0
Rokc,14.0,1000.0,Intel,Win,589.99,8.0
Dell,15.6,256.0,Intel,Win,586.96,16.0
Dell,15.6,512.0,Intel,Win,2810.99,16.0
Dell,14.0,256.0,Intel,Win,1056.99,16.0
Dell,15.6,4000.0,Intel,Win,1037.99,64.0
Hp,15.6,2.0,Intel,Win,839.0,48.0
Hp,15.6,2.0,Intel,Win,1239.0,48.0
Dell,15.6,2000.0,Intel,Win,1865.99,32.0
Dell,15.6,256.0,Intel,Win,1660.99,16.0
Dell,15.6,1000.0,Intel,Win,2216.99,64.0
Rokc,15.6,1152.0,Pentium,Win,389.99,20.0
Hp,14.0,64.0,Celeron,Win,389.99,16.0
Hp,15.6,1000.0,Pentium,Win,459.99,16.0
Dell,15.6,256.0,Intel,Win,2007.99,8.0
Dell,16.0,1000.0,Intel,Win,1043.99,16.0
Dell,15.6,128.0,Intel,Win,558.99,8.0
Dell,14.0,256.0,Intel,Win,788.28,16.0
Dell,15.6,1.0,Ryzen,Win,809.99,16.0
